"beer_id","date","rating","text","user_location","user_name"
2852,"2017-06-10",5.0,"From the bottle at the VCBF 2017. 
Well, nothing new to say about this beer that hasnt been said yet, but I had to try it ones.","","Lobster15"
2852,"2017-06-09",5.0,"If there was a beer God, his name was Westvleteren! Wow, I really liked this one! Its very exclusive and hardly available, but man maybe I should be a monk in the Abbey of Westvleteren to drink this miracle every day! Love Belgium!","Grevenbicht, NETHERLANDS","beerismymiddlename"
2852,"2017-06-05",4.5,"A mixture of achel extra bruin 75cl and rochefort 10. Silky smooth. Creamy head. Caramel notes. Real treat.","Stellenbosch, SOUTH AFRICA","davidf93"
2852,"2017-06-04",4.8,"Med så meget postyr omkring dette Trapist kloster, har man jo sat forventningerne helt op, hvor det næsten kun ka gå galt... men det gør det bare ik...
Helt fantastisk øl med ufattelig lang eftersmag... 
bestilte en kasse med 24stk. Hjemmefra og det er bestem alle pengene værd...","Haslund, DENMARK","Myrthue"
2852,"2017-06-03",4.8,"Aus der Flasche (bbe 04-09-2017) 2015-10 getrunken.
Wow, was für ein Traumstoff! Es hat ein volles Bouquet ähnlich wie ein durchgereifter Wein. Malzig, nicht süß, kraftvoll und doch süffig. 
Aus der Flasche (bbe 29-04-2006 !!! ) 2016-11 getrunken.
Als Willkommens Trunk gab es erstmal ein seit mehr als 10 Jahren abgelaufenes Westvleteren XII. Was für eine trübe, braune Brühe kam da aus der Flasche. Wow! Im Glas gab es keinen Schaum und null Kohlensäure. Das Ding war tot, aber verdammt lecker. In Nase und am Gaumen fette Waldhonignote, etwas Harz und eine schöne Malzigkeit. In der Runde kam zurecht der Vergleich mit Met auf. Schön zu wissen was in der langen Reifezeit aus diesen sensationellen Bier geworden ist.","Berlin, GERMANY","dorain"
2852,"2017-06-03",5.0,"Living up to the hype, it is in many ways a perfect beer. The perfection begins with the bottle without any label. Its an arrogant and bold move that indicate quality. The taste and the smell lives up to the presentation. Its yeasty and sweet with hints of fig and raisins.","Amsterdam, NETHERLANDS","slufsar"
2852,"2017-05-31",3.5,"Poprawny quadrupel. Piana szybko się redukuje, zapach poprawny na plus bardzo lekko wyczuwalny alkohol mimo 10%.","","kurwix"
2852,"2017-05-30",4.8,"Probably (one of) the best beer(s) in the world. Tasteful, clear dark beer, that keeps its beige head. Looks nice, smells nice, tastes nice, and is not for sale in just any pub or store. One you simply should have tasted. Of course quite hard to find also means quite pricy, but its definitely worth of it.","Koksijde, BELGIUM","JochenMerlier"
2852,"2017-05-29",5.0,"Perfect beer anyway, anywhere, anyhow. It was #1 in the world and this is the place it should remain.","MONTSERRAT","vomyboy"
2852,"2017-05-28",4.1,"Bardzo ciemno-bordowe, prawie czarne, nieprzejrzyste. Piana kremowa, średnio-obfita, drobna, szybko redukuje się do obręczy. W zapachu suszone figi, rodzynki, daktyle, leciutko wyczuwalny alkohol, trochę słonecznika i karmelu. W smaku słonecznik, daktyle, figi, rodzynki, trochę paloności. Posmak słonecznikowy, palony.","Cracow, POLAND","19Michi38"
2852,"2017-05-27",4.5,"UPDATED: MAY 29, 2017 Thanks to Stefan Savislan for bringing this back from Belgium for me. Pours with a giant beige head that takes minutes to dissipate. Forms foam spiderwebs in the glass. Big yeasty aroma. Notes of clove and stone fruit. Doesnt hide the alcohol either. Kind of stings the nostrils. The flavor is very complex and tingles the front of my tastebuds. Brown sugar, ripe stone fruit, raisin. Livelier mouthfeel than I was expecting. A bit of alcoholic heat going down. Lives up to the hype.","Manhattan Beach, California, USA","Anova167"
2852,"2017-05-27",4.5,"I bought this back in 2005 from The Belgian Shop.

This pours from 12oz bottle( stamped date of 07 06 08) a deep brown that you just cant see through, ok, Ill say murky. The head takes up about 20% of my New Belgium goblet and is an off white and is thick and billowy that I imagine myself being able to a take a bite out of it and it would be chewy. Also, theres a few sprinkles on the top of the head from the sediment.

The smell has a realy dark fruity nose to it, raisin-prine-plum-fig, along with some chocolate, yeast, coffee, and yeah, a bit of the alcohol.

The taste on first sip has the dark fruits at center stage. Subtly sweet portions of plum, raisin, fig, some dark cherry, a touch of chocolate and cofee(and I do mean just a touch) and a slight bitterness in the form of some citrus near the tail end of the sip and it carries on right through the finish where I also get some of the alcohol that warms the throat during the swallow. This is so darn complex that I fear my words will not do it justice but hey, Im doing the best I can. ;^)

Ok, Im about 2/3rds of the way through my glass and the chocolate is a bit more pronounced now and that simply adds to how silky smooth the mouthfeel is. And look at all that sticky lacing on the sides of my glass!

This is the second of my bottles Ive tasted(the last one was shortly after I received them) and Im as impressed now as I was then....a 2 year span. 

Bottom line: Yeah, I spent a few bucks to get my bottles of Westvletern 12(and 8) and I could have bought lots of other beers for the cost but, I feel that the money was spent well. Ive had other quadrupels before and I liked them. Im partial to the style. Is this the best example of the style that Ive had to date? You darn tootin. Is it because of the scarcity factor? No. Its because my palate tells me that it is *that* damn good. Complexity in the taste? This has it. Complexity that has all the flavours working in harmony? This has it. A great looking appearance in a glass? This has it. A nose that keeps you sniffing before every sip? This has it. A mouthfeel that is both silky smooth and chewy at the same time? This comes very close. Drinkability that goes through the roof? Just about. So, would I buy some again? At current prices?(US$18 per bottle plus shipping from Belgium) Maybe, but if it was as ""easily"" available as other examples of the style, Id buy it by the case.","Casper, Wyoming, USA","Bill Becker"
2852,"2017-05-27",3.8,"Tap @TCBW 2017 (as ""Monky Business""). Hazy chestnut color. Medium size, beige head, stays. Looks nice. Floral, bready, sweet, toast, caramel in aroma. Faint alcohol, nutty, toast, caramel, herbal, roast and bready in taste. Bit yeasty and sweet and herbal in aftertaste. Alcohol is covered. Bit raw and young, but quite drinkable. 7/4/7/4/14 = 3.6 
330ml bottle (BB 04.2016, thanks Kairi). Clear dark chestnut color. Huge size, yellow-beige head, stays forever. Herbal, caramel, sweet, yeasty, floral, fruity in aroma. Caramel, fruity, sweet, bit yeasty, woody in taste. Caramel and floral and sweetish in aftertaste. Perfect balance! Highly drinkable! More! 7/4/8/5/16 = 4.0","Reval, ESTONIA","Marduk"
2852,"2017-05-26",4.6,"Bottle given to me by my sister at Christmas. Very good - great colour, intense, sweet to taste, a bit of pear. Fantastic. 

---Rated via Beer Buddy for iPhone","","dgbeer"
2852,"2017-05-26",4.7,"A: Muddy dark brown with a big tan head
N: Dates, plums, prunes, dark chocolate
T: Bitter, molasses, dates, summer fruits, sugar candy. 
P: Full
O: Everything it is cracked up to be. Brilliant!","Johannesburg, SOUTH AFRICA","dimeon"
2852,"2017-05-26",4.5,"This beer might be a bit pricy (15 euro the place I bought it) but it is a special one. Its not a beer you drink, its an experience. The story behind it, the fact that its hard to get makes it pricy but worth to taste/drink it at least one time in your life! Drank this beer on the 26th of November 2016, a special night for me, together with my father in law.","Utrecht, NETHERLANDS","ruuurd"
2852,"2017-05-26",4.8,"A bit to pricey for when you can get almost the same sensations at a lower price from Rochefort 10 or St. Beranardus. Almost is the key word. A bit tastier than the later two, but tastier enough to explain the price difference? Definitely no. 
A go to beer for first timers, a must try for everybody but not the type of beer you go back to very often.","Brussels, BELGIUM","razvanash"
2852,"2017-05-24",4.9,"VINTAGE 2015: 9/4/9/5/19 Andersartiger LebkuchenCellar mit Cake HoppyButterWarmness INFERNO👽!!! A FRESH KRATZER WITH STRONG ALE ATTITUDE!!! VINTAGE 2013: 8/4/9/5/18 Anscheinend der RUNDE!! Obwohl auch hier wird gekratzt. Cherry, Fass, Butter, Candy und Selleriedörrer. Bitte, hier is er👌 . VINTAGE 2011: Cherryearther mit ernsthaften Altersnarben Marke Ledermaske. Und dann ..DER FEUERDRACHE mit Schnapsatem!!! MORE HOPS!?!? 🚀🍄 	9/4/9/5/19!!! SCHARF!!! VINTAGE 2009: 10/4/10/5/20 THE MASTERPIECE!!?? Stinky Muffphenoler mit Bourbonfasslagerungskniefall.EdelmarzipanExplosion HOTTER✨👽. VINTAGE 2006: 9/5/9/5/19 Spritziger Cheese Barley Winer mit stumpfer High ABV Power. Wirkung: Psychedelica, Barrelism & Plumyness ✨👽🎆❤💋 THANXXXX TO BEYOND BEER HH!!!!!","Kiel, GERMANY","ALIBALI"
2852,"2017-05-20",4.1,"We taste tested this with St Bernardus 12 and Rochefort 10 for our 1year engagement. Had a strong pungent taste, unexpected but unique and somewhat appealing. Aroma was decent however to the palate not as smooth as the other two listed. An experience I must say and its hard to go wrong with a Trap beer","Rodenbach, Rhineland-Palatinate, GERMANY","BarrelDoctor80"
2852,"2017-05-19",4.7,"33 cl bottle, served in trappist goblet by my dear and kind host Joost in the Patershoeve in Westvleteren. Thank you so much Joost! Poured dark brown with a two finger tan head. Aroma: flowers, caramel, malts, raisins, bread, nuts. Taste: delicious...caramel, bread, jam, honey, raisins, sultana, roasted nuts, malts, coffee, vanilla, dried fruit, plum, figs, nougat, sweet candy, toffee. Medium body with a flowery, malty, bittersweet finish. Comes very close to the st. Bernardus, have to do a side by side tasting sometime soon. Also reminded me somewhat of the Rochefort 10. I had my first Westvleteren 12 in the best setting possible, on a cottage just around the corner of the st. Sixtus abbey. Sometimes life can be so sweet...anyway this certainly lives up to the hype. Absolutely delicious...","The Hague, NETHERLANDS","Antonio369"
2852,"2017-05-19",3.3,"Here I went, the best beer in the world.. Unfortunately it really did not deliver to the hype. At ~10 per bottle in Samson Nijmegen this was not worth it for me. 

I love the logoless bottle with just the cap. I thought it is a smooth beer with a sweet note to it, little yeast but not too much. Head disappeared very quickly after pouring, not too much carbonation. No alcoholic flavour at all, drinks more like a wine/port than like a beer. Nice beer to drink but not a this price point, especially if you can get Bernardus or Rochefort for 1/4th of the price!","","Mauritio"
2852,"2017-05-13",5.0,"Very very good belgium trappist beer. I drunk this one 3 month ago and i can not forget this lovely taste.","Bavaria, GERMANY","galaxy93"
2852,"2017-05-10",4.1,"Aroma: Sweet, and slightly spicy, in a way thats evocative of a good mead. Notes of honey, raisin bread and prunes.

Appearance: Heavy carbonation dissipates quickly after the pour, but it continues bubbling away in the glass for another minute or two before going flat. Looks an awful lot like coca-cola! 

Flavour: Charcoally notes of toasted brown bread and dried fruit (prunes, brandy soaked raisins and sultanas). Lingering malts. Sweet, mellow and malty all at once, and the flavour definitely develops as you drink more of it. Very balanced, and masks the alcohol content extremely well. 

Mouthfeel: Very thin, and not in the slightest bit viscous. Like a mellow red wine.","KINGSTON UPON THAMES, Surrey, ENGLAND","JamesMcGowan"
2852,"2017-05-10",4.0,"10. 5. 2017, Ljubljana. Bottled. Dark brown with clear sedimentation in the glass. Aroma is very shy and not up front at all. Flavour towards sweetness but not too much. Warm and silky mouthfeel with just a hint of hops bitterness present in the lasting and complex afteraste. Funny effect after swallowing is mouthwatering effect that I got. Alcohol is very well camouflaged and not straightforward. Resembles some barley wines that I have tasted so far. Excellent beer but not the best IMHO.

---Rated via Beer Buddy for iPhone","Ljubljana, SLOVENIA","Nikokaoja"
2852,"2017-05-09",3.7,"2-years vintage. Aroma: Dried fruit, esters, lightly spicy, bit acetonic. Appearance: Dark amber body, nice head. Taste: Sweet, alcoholic, esters, dried fruit, pepper, acetone. Palate; Medium body, carbonation medium-high, sweet finish.","Szczecin, POLAND","ArtificialCyst"
2852,"2017-05-09",4.3,"Aroma: dried fruits, dark sugar, brandy, prune.
Appearance: Dark red, with small white head.
Taste: dried fruits, dark sugar, brandy, prune, small bitterness and warming warmth all over the body.
Palate: full bodied, average carbonation, long finish.","Mogilev, BELARUS","MasDen"
2852,"2017-05-07",4.1,"Aroma: malt, yeast. Not very strong aroma. Lots of light brown head, stays pretty good. Taste is strong caramel, malts, alcohol. Wouldnt say its the best beer in the world. Certainly a very good beer, not easy to drink, but enjoyable. A bit overrated.","ESTONIA","tanel025"
2852,"2017-05-04",4.2,"Great big quadruppel tasted sevral of different years best after year of cellar aging","NETHERLANDS","BarrelAged1991"
2852,"2017-05-04",4.2,"UPDATED: MAY 5, 2017 Bruin kleurig bier met een creme kleurige schuimkraag.
Bottel-datum: 7 april 2016

Aroma: zoet, rozijnen, vanille, brood

Smaak: karamel, rozijnen, moutig, gist en wat alcohol en een relatief bittere afdronk.

Ik vond het eerste slokje vrij alcoholisch, maar na een aantal slokjes treed de alcohol naar de achtergrond.","NETHERLANDS","basjansen14"
2852,"2017-05-04",3.5,"Quickly disappearing head, leaving a copper color beer in a glass. Fair amount of yeast is suspended in liquid. Aroma: flowers, red fruits, dark bread, burned caramel, syrupy, a hint of butterscotch and spicy phenols. No alcohol burn. Highly carbonated. Tons of caramel and bread fill the mouth. Similar to sweet fortified wine like malaga - raisins, cranberries, figs. Little bitterness only in the aftertaste. Some autolysis from yeast poured from the bottle. Surprisingly dry with nice finish. Really nice quadrupel, good to drink it once, but not a beer that I could drink all the time.","","reli"
2852,"2017-05-03",3.3,"2016 catch up - This was it, the big one and allegedly the best beer in the world. I really didnt think that much of it. It was smooth, slightly yeasty, with a sweet mouth feel, but I really wasnt impressed. It was tasty and blindingly strong, but nothing to recommend it and certainly didnt justify the cost of buying it from Beers of Belgium. Oh well, at least I can say that I have tried it.","Hertford, Hertfordshire, ENGLAND","Davros IX"
2852,"2017-05-03",4.7,"bread caramel nuts 

dough butterscotch 

bought @Beerlovers 

typically Westvleteren","","Viennas1060"
2852,"2017-05-02",4.3,"Bottle from comptoir des Saveurs in Brussels. Pours dark brown. Nose is bread heavy red fruits, vanilla, especially dates, a touch boozy too. Palate is complex but very Drinkable, dried fruit, some boozyness, sweet maltyness, some chocolate. Spicy finish. Great, it was worth the hype. Definitely one of the best 10+ percent beers Ive had, but I still like coffee style imperial stouts more, the bitterness is just different.","GERMANY","FinnIckler"
2852,"2017-04-30",5.0,"I just have to... its the best beer i have ever tasted! The best as describe as per below:- 

""There are few beers that can transport the drinker into another realm of pure bliss quite like this."" - Westy1130 

Its simply amazing! This beer have the complex nose of a malt whisky! Chocolate, dark fruits, honey, roasted malt, caramel, nuts, & toasted bread! Sweet aroma of many Belgium beers combined together in this beer~

The taste.. wow the taste is very complex, this maybe the most complex beer i ever had! The first sip, malt, honey, yeast, chocolate and coffee! Then the taste starts to change and turns into a totally different taste - it just taste like Christmas! Christmas cake, dried fruits and more honey. This is a 10% ABV beer and it just goes down so smooth, so very satisfying. Its like some old whisky, that have a medium body but pack with alot of flavors. 

The aftertaste is another magic from this beer. Its long, intense, fill your mouth with roasted malt and total satisfaction!

This really makes you wonder, why monks able to make the very best beer on earth? Maybe they cant have beer in heaven~~~

Yes it live up to the hypes and the price to get one is always priceless!

An excellent 5! 

P/S: there are still some flavor that I just cant named it.","MALAYSIA","daydesiang"
2852,"2017-04-28",4.2,"Butelka z datą : 11.09.16 (przeleżał mnie lodówce ponad 2, jeśli nie 3 lata)
AROMAT : Bardzo intensywny, złożony. Karmel, bakalie (nerkowce, orzeszki ziemne, migdały, suszone i kandyzowane owoce). 
SMAK : Słodowo-karmelowe. Posmak lekko przypalonego karmelu oraz marcepanu. Bardzo wysokie nasycenie. Alkohol świetnie ułożony, nawet nie grzeje w przełyk, podbija smaki - czas zrobił swoje. Odczucie w ustach pełne.
WYGLĄD : Barwa brązowa, zmętnione. Piana drobna, bardzo niska, krótka. 
OGÓLNIE : Nie wiem czy najlepsze na świecie, ale wiem, że każdy przynajmniej raz w życiu powinien go spróbować.","Warszawa (Warsaw), POLAND","KW92"
2852,"2017-04-27",4.6,"Not the king of beer but a GREAT beer. Well balanced but very variable from batch to batch.","Jemeppe-sur-Sambre, BELGIUM","bdls17"
2852,"2017-04-27",3.7,"Review based on the BJCP2015 guidelines (style 26D). Bottle 33 cl - Batch unknown (BBF 19.11.18). AROMA: medium-high malt aroma with notes of roasted bread crust, slight honey, dried grapes and medium high alcohol presence (almost lacquer). APPEARANCE: dark ambar color and clear. medium-high beige, moussy head, with good persistence. lace formation. TASTE: similar to the aroma with notes of roasted bread crust, slight honey and peppery alcohol. medium-low and slight sweet malt background. medium-low bitterness with an almost dry finish. PALATE: medium-low body with medium-high carbonation. smooth alcohol warmth. OVERALL: a nice belgian dark strong ale but with not very much perceptible esters.","PORTUGAL","cervmagpt"
2852,"2017-04-23",4.2,"Bottle from the abbey cafe. Its a very hard one to rate. The hype is absolutely enormous, was quite shocked to be able to buy a box on my visit spontaneously. The smell, I really didnt get much of it, just a standard ale smell for me matched by a murky brown colour. The taste is also quite subtle but for some reason, totally satisfying. It feels full of flavour whole also not revealing what any individual flavour really is. It fizzes on the palate - a delight- and washes down like a mix of a fine red wine and a praline chocolate. A very delightful beer to drink, of course not worth the insane hype but one should allow it for a beer of shuffle quality.","East Sussex, ENGLAND","thejackpacker"
2852,"2017-04-22",4.8,"O mito das cervejas. Coloração escura, amadeirada, leve retrogosto alcoolico, adocicada, mas na medida.","","waltz"
2852,"2017-04-19",4.8,"Westy 12 is hard to put into words. Damn hard. Theres so much mythology surrounding this beer. Its obviously not easy to get, and as I found out, its not easy to keep a full glass of it. Pour is brown - mahogany glow when held to light. Malty and fruity aromas - theres only malt sugar on the nose and not much at all in terms of alcohol sugar. Candied fig, prune, plum, raisin, date, brown sugar, molasses, caramel and dark bread bread flavors - thats what I was able to pick out, but Im sure theres much more that I missed. This beer is a paradox. Its deeply complex, yet its so cohesive that you could just easily drink it without giving it much thought. Ill tell you what you dont taste: booze. Mouthfeel is ""velvety,"" ""silky"" - pick whatever adjective you want to describe how soft it is. It seems impossibly smooth for the 10.2% ABV. I know that it will likely be years before I even get the chance to try this again. I dont take that for granted. This beer is special.","Lincoln, Nebraska, USA","MetalNHopHead"
2852,"2017-04-17",4.7,"UPDATED: MAY 27, 2017 Barwa prawie czarna, piana duża i szybko opada. W pifku jakieś farfocle pływają. W aromacie szaleństwo. Daktyle, toffi, ciemne owoce, winogrona i taki dostojny alkohol. W smaku jeszcze lepiej. Są daktyle, rodzynki, jabłka, figi, śliwki, spalony karmel. Mega złożone i świetnie zbalansowane. Alko niewyczuwalne w smaku ale fajnie grzeje w przełyk. Goryczka niska. Coś cudownego.","Sosnowiec, POLAND","murzyn"
2852,"2017-04-16",5.0,"In the gardens of the westvleteren Abbey prepared to he disappointed by this massively hyped beer a glass of this brown beer was placed in front of me. What followed was one of the best drinks I have had in my life. The smell, the taste the palet all combined to make my dive back for my next sip. Well worth the visit out and lived up to its hype","ENGLAND","hessified"
2852,"2017-04-15",4.7,"Spożyte przed zapisywaniem ocen na ratebeer, ale takiego sztosa postanowiłem uwiecznić chociaż takim wpisem, doskonałe piwo.","Warsaw, POLAND","Manslow"
2852,"2017-04-11",4.7,"Aroma of dried fruits and malt. Tastes great, but it is a little too much carbonated. Awesome beer!","BULGARIA","u3pyg"
2852,"2017-04-10",4.9,"I had the pleasure of enjoying this wonderful bier at a restaurant on the Leie in Ghent. It was far better then the food and was easily the high point of our trip to the city. It was so good I had a second for desert. I would have enjoyed a third if I hadnt been with friends that wanted to get going.
 Later I had the opportunity to enjoy the others they produce but they were very good but not this good.
 A year later my friend in Antwerpen sent me 6 bottles. 2 of each of their production and I was thrilled to no end. After 100s of beers, this is still one of my favorites. Im looking forward to searching some more out on my visit next month. I might even take a trip to the abbey if possible.","Mesa, Arizona, USA","AZBierLover"
2852,"2017-04-10",3.9,"Nez : relativement classique et plutôt fin, quelques notes de levures derrière le caramel, les épices.
Bouche très douce, ultra équilibrée... mais rien de grandiose non plus.
Cest évidemment très bon. Mais on reste sur une bière décole maîtrisée. Aucune surprise, pas de complexité aromatique transcendante ou de caractère noble ou ultra travaillé...
Jen regoûterai une vieillie.","Lyon, FRANCE","Bawelt"
2852,"2017-04-08",5.0,"Bottle.
Pours very dark with a thick, stable light-beige top.
Aroma is splendid! It feels like it almost fills up my entire room with christmas spices, nuts, honey, chocolate, rasins, dried fruits and yeast. Aroma has also a hint of freshly baked dark bread in it.
Taste is vey complex, the first sip felt really intense with yeast, alchol, bread, caramel and malt. Then the taste starts to build and change and turns into an explosion if different ejoyable tastes - honey, roasted bread, honey, beeswax, pepper, cardamum... It is hard to describe, one just has to taste it. It feels really smooth and velvety actually.
It is funny as I felt alcohol in the first sip but later the taste of alcohol is almost completely gone - it is really well masked, it feels almost like a light beer.
Aftertaste has almost everything nice in it, also a hint of hoppy bitterness. And I can feel very nice alcoholic warmth in the back of my throat and in my stomach. 
It became instanttaneously my favourite beer.","Tallinn, ESTONIA","CaskSensei25"
2852,"2017-04-06",4.0,"Bottle. Color brown with medium head. Aroma fruits, caramel, mallt, alcohol, spicy. Taste sweet, fruits, malt, caramel, spicy.","Athens, GREECE","fugitive"
2852,"2017-04-04",4.2,"Aromas complejos a caramelo, frutos secos y malta.
Buen aspecto, buena retencion de espuma.
En boca compleja, cuerlo pleno, frutos secos, caramelo, compleja y final dulce","Sevilla, SPAIN","alvaro78"
2852,"2017-04-03",3.9,"19/20 yeah it actually lives up to the hype: absolutely huge taste with loads of complexity. All the dried fruits like in a Rochefort 10 but it's smoother, has more depth and moreish. Hides its 10% abv. Quite superb. Pours like a coke with huge carbonation which settles quite quickly. Lots of bubbles to taste. I want more 

---Rated via Beer Buddy for iPhone","","rob19a"
2852,"2017-04-03",4.4,"Dark amber with reddish flashes, little bit hazy, nice, big, frothy, creamy head and perfect lacing. Quite strong, solid and very complex aromas of caramel, honey, raisins with some malty and dried fruits notes. Sweet, full body, very smooth and little bit oily mouthfeel, right carbonated with light spicy, soft alcohol warming in the finish. Well balanced and surprisingly fresh and drinkable.","POLAND","rafax"
2852,"2017-03-31",5.0,"Purchased a six pack online back in 2007. Pours a murky brown/ruby red. Complex earthy aroma with strong scents of dried figs, dates and prunes. An even more complex taste of toffee, freshly baked bread, vanilla and various dark fruits. 
There are few beers that can transport the drinker into another realm of pure bliss quite like this.","New York, USA","Westy1130"
2852,"2017-03-30",4.3,"UPDATED: APR 24, 2017 I managed to drink this one twice. As i see most people rated this beer high, its not my fav from Trappist.
Pours dark brown, thick head. Fruity aroma, caramel, raisins and vanilla.","Bucharest, ROMANIA","Qnex"
2852,"2017-03-27",4.1,"UPDATED: APR 27, 2017 Zamglone, ciemny bursztyn. Piana obfita, drobnopęcherzykowa, beżowa. Opada do cienkiej warstewki, nie zostawia lacingu.
Intensywny, złożony aromat - kwaskowy, karmelowy, kandyzowane owoce, figi, winny, miodowy, przyprawowy, alkohol. Inny niż wszystkie znane mi quadruple.
W smaku przede wszystkim kandyzowane owoce, brązowy cukier, alkohol, ale całkiem szlachetny. Wytrawne na finiszu. Wysokie wysycenie. Dobrze pijalne.
Czuje się, że to po prostu dobrze zrobione, tradycyjne piwo.","Sosnowiec, POLAND","kryspin3"
2852,"2017-03-24",3.2,"Zawiodłem się na piwie, chyba za duży hype był. Kolor ciemnobursztynowy, lekko mętne, piana ładna. W aromacie wychodzi nieprzyjemny alkohol. Za nim trochę suszonych owoców, karmelu i chleba. W smaku pełne, słodkawe. jest Karmel, rodzynki i słodkie owoce. Bardzo wysokie, przeszkadzające wysycenie. Goryczka niska. Przeszkadza też alkohol.","Sosnowiec, POLAND","pawos"
2852,"2017-03-22",4.5,"Czas kocha to piwo. Cztery podejścia by wyrobić sobie swoje zdanie. Najlepsze? Przynajmniej czteroletnie! Aromat XII jest bujnie złożony. Głównie kandyzowane, ciemne owoce, bakalie. Akcenty winne, słodycz wanilii, brązowego cukru. Smak oddaje nam jeszcze więcej tego, co oferuje w aromacie a dodatkowo oferuje toffi, czekoladę, sherry, porto. Feria smaków oblepia język, pomimo ciut za wysokiego wysycenia. Piwo legendarne, pełne mistyki, która jest w tym piwie obecna.","Tarnobrzeg, POLAND","beton"
2852,"2017-03-19",4.5,"Sample from beer share, thanks Jordan! tastes of dried figs, burnt brown sugar. Really complex tastes and wish i would have had more. The bottle may have been a little over carbonated however i think this is usually the case with Westys.","seattle, Washington, USA","cobaink2"
2852,"2017-03-18",4.4,"Pours brown, hazy, big head. Very complex aroma. Grapes, rasins, dark fruits, vanilla, alcohol, caramel, some yeast. Very sweet, but than dry taste. Full body, fizzy, oily feel. Very nice indeed.","POLAND","dropi6"
2852,"2017-03-18",4.2,"Zacne piwo. Ciekawy aromat, lekko winny. Świetny wygląd. Smak złożony, aksamitny, trochę ciut za bardzo alkoholowy. Mimo wszystko jedno z najlepszych piw jakie piłem.","Lomza, POLAND","PiwnyMarek"
